PurchaseID,PurchaseTimestamp,PurchaseDate,Auction,VehYear,Make,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,MMRCurrentRetailRatio,PRIMEUNIT,AUCGUART,VNST,VehBCost,IsOnlineSale,WarrantyCost,ForSale,IsBadBuy
23970,1273536000,11/05/2010 10:00,OTHER,2008,DODGE,WHITE,AUTO,2,Covers,37991,AMERICAN,MEDIUM,CHRYSLER,8090,8994,11392,12380,8155,9229,11950,12965,0.921712302,?,?,OK,8900,0,762,Yes,0
23971,1273536000,11/05/2010 10:00,OTHER,2009,CHRYSLER,WHITE,AUTO,2,Covers,49538,AMERICAN,MEDIUM,CHRYSLER,9200,9793,12804,13491,8860,9265,12810,13222,0.968839812,?,?,OK,8800,0,834,Yes,0
23972,1273536000,11/05/2010 10:00,OTHER,2009,CHRYSLER,RED,AUTO,2,Covers,40851,AMERICAN,MEDIUM,CHRYSLER,9200,9793,12804,13491,8915,9331,13085,13504,0.968972156,?,?,OK,9000,0,834,Yes,0
23973,1273536000,11/05/2010 10:00,OTHER,2008,CHRYSLER,BLUE,AUTO,2,Covers,40214,AMERICAN,MEDIUM,CHRYSLER,8110,8728,12095,13017,8012,8807,12307,12744,0.965709353,?,?,OK,8500,0,834,Yes,0
23974,1273536000,11/05/2010 10:00,OTHER,2008,CHRYSLER,SILVER,AUTO,2,Covers,41446,AMERICAN,MEDIUM,CHRYSLER,8110,8728,12095,13017,8112,8874,12310,12933,0.951828655,?,?,OK,8500,0,834,Yes,0
23975,1273536000,11/05/2010 10:00,OTHER,2009,CHRYSLER,BEIGE,AUTO,2,Covers,43726,AMERICAN,MEDIUM,CHRYSLER,9200,9793,12804,13491,8915,9331,13085,13504,0.968972156,?,?,OK,9000,0,834,Yes,0
23976,1273536000,11/05/2010 10:00,OTHER,2009,CHRYSLER,BLUE,AUTO,2,Covers,40943,AMERICAN,MEDIUM,CHRYSLER,9200,9793,12804,13491,9028,9405,12887,13272,0.970991561,?,?,OK,9000,0,834,Yes,0
23977,1273536000,11/05/2010 10:00,OTHER,2009,CHRYSLER,BEIGE,AUTO,2,Covers,47831,AMERICAN,MEDIUM,CHRYSLER,9200,9793,12804,13491,8918,9301,12940,13495,0.958873657,?,?,OK,8800,0,834,Yes,0
23978,1273708800,13/05/2010 10:00,OTHER,2009,CHRYSLER,GOLD,AUTO,2,Covers,40578,AMERICAN,MEDIUM,CHRYSLER,9197,9791,12801,13489,9028,9405,12887,13272,0.970991561,?,?,OK,9200,0,834,Yes,0
23979,1273708800,13/05/2010 10:00,OTHER,2009,DODGE,BLUE,AUTO,2,Covers,45896,AMERICAN,MEDIUM,CHRYSLER,9970,10639,13476,14113,9684,10264,13694,14312,0.956819452,?,?,OK,9100,0,834,Yes,0
23980,1273708800,13/05/2010 10:00,OTHER,2009,CHRYSLER,BLUE,AUTO,2,Covers,40095,AMERICAN,MEDIUM,CHRYSLER,9197,9791,12801,13489,8921,9283,13177,13500,0.976074074,?,?,OK,9200,0,834,Yes,0
23981,1273708800,13/05/2010 10:00,OTHER,2009,CHRYSLER,WHITE,AUTO,2,Covers,45988,AMERICAN,MEDIUM,CHRYSLER,9197,9791,12801,13489,9055,9414,12749,13151,0.969431982,?,?,OK,9000,0,834,Yes,0
23982,1273795200,14/05/2010 10:00,OTHER,2008,DODGE,SILVER,AUTO,2,Covers,48018,AMERICAN,MEDIUM,CHRYSLER,8053,8976,11352,12360,8125,9320,12019,13181,0.911842804,?,?,OK,8900,0,834,Yes,0
23983,1273795200,14/05/2010 10:00,OTHER,2008,DODGE,BLACK,AUTO,2,Covers,47724,AMERICAN,MEDIUM,CHRYSLER,8053,8976,11352,12360,8008,9265,12057,13180,0.914795144,?,?,OK,8900,0,834,Yes,0
23984,1273795200,14/05/2010 10:00,OTHER,2009,CHRYSLER,WHITE,AUTO,2,Covers,42572,AMERICAN,MEDIUM,CHRYSLER,9189,9681,13092,13645,9028,9405,12887,13272,0.970991561,?,?,OK,9200,0,834,Yes,0
23985,1274054400,17/05/2010 10:00,OTHER,2009,CHRYSLER,BEIGE,AUTO,2,Covers,40043,AMERICAN,MEDIUM,CHRYSLER,9140,9725,13912,14400,8918,9301,12940,13495,0.958873657,?,?,OK,9000,0,834,Yes,0
23986,1274054400,17/05/2010 10:00,OTHER,2008,DODGE,ORANGE,AUTO,2,Covers,47019,AMERICAN,MEDIUM,CHRYSLER,7516,8182,11093,11748,7732,8562,11505,12303,0.935137771,?,?,OK,7300,0,693,Yes,1
23987,1274054400,17/05/2010 10:00,OTHER,2009,DODGE,SILVER,AUTO,?,?,65110,AMERICAN,MEDIUM,CHRYSLER,9899,10554,13972,14708,9684,10264,13694,14312,0.956819452,?,?,OK,8600,0,1020,Yes,1
23988,1274054400,17/05/2010 10:00,OTHER,2009,CHRYSLER,RED,AUTO,2,Covers,46516,AMERICAN,MEDIUM,CHRYSLER,9140,9725,13912,14400,9096,9587,13135,13654,0.961989161,?,?,OK,8800,0,834,Yes,0
23989,1274054400,17/05/2010 10:00,OTHER,2009,CHRYSLER,RED,AUTO,1,Alloy,42983,AMERICAN,MEDIUM,CHRYSLER,9156,9740,13926,14412,9012,9342,13120,13498,0.971995851,?,?,OK,9200,0,834,Yes,0
23990,1274054400,17/05/2010 10:00,OTHER,2009,CHRYSLER,BLUE,AUTO,2,Covers,43173,AMERICAN,MEDIUM,CHRYSLER,9156,9740,13926,14412,8915,9331,13085,13504,0.968972156,?,?,OK,9200,0,834,Yes,0
23991,1274054400,17/05/2010 10:00,OTHER,2009,CHRYSLER,RED,AUTO,2,Covers,44135,AMERICAN,MEDIUM,CHRYSLER,9140,9725,13912,14400,8634,9055,12561,13152,0.955063869,?,?,OK,9200,0,834,Yes,0
23992,1274054400,17/05/2010 10:00,OTHER,2008,DODGE,RED,AUTO,2,Covers,46388,AMERICAN,MEDIUM,CHRYSLER,7516,8182,11093,11748,7634,8544,11123,12032,0.924451463,?,?,OK,7300,0,693,Yes,0
23993,1274054400,17/05/2010 10:00,OTHER,2008,DODGE,ORANGE,AUTO,2,Covers,48033,AMERICAN,MEDIUM,CHRYSLER,7516,8182,11093,11748,7731,8668,11453,12309,0.930457389,?,?,OK,7300,0,693,Yes,0
23994,1274054400,17/05/2010 10:00,OTHER,2009,CHRYSLER,BLUE,AUTO,2,Covers,46818,AMERICAN,MEDIUM,CHRYSLER,9140,9725,13912,14400,9256,9751,13484,13909,0.969444245,?,?,OK,8900,0,834,Yes,0
23995,1274054400,17/05/2010 10:00,OTHER,2009,CHRYSLER,RED,AUTO,2,Covers,44736,AMERICAN,MEDIUM,CHRYSLER,9140,9725,13912,14400,9012,9342,13120,13498,0.971995851,?,?,OK,9000,0,834,Yes,0
23996,1274054400,17/05/2010 10:00,OTHER,2008,DODGE,SILVER,AUTO,2,Covers,49152,AMERICAN,MEDIUM,CHRYSLER,7516,8182,11093,11748,7339,8309,10970,11911,0.920997397,?,?,OK,7300,0,693,Yes,0
23997,1274054400,17/05/2010 10:00,OTHER,2008,DODGE,SILVER,AUTO,?,?,44183,AMERICAN,MEDIUM,CHRYSLER,7516,8182,11093,11748,7860,8721,11874,12643,0.939175829,?,?,OK,7400,0,693,Yes,1
23998,1274054400,17/05/2010 10:00,OTHER,2009,CHRYSLER,BEIGE,AUTO,2,Covers,47050,AMERICAN,MEDIUM,CHRYSLER,9140,9725,13912,14400,9096,9587,13135,13654,0.961989161,?,?,OK,8800,0,834,Yes,0
23999,1274054400,17/05/2010 10:00,OTHER,2008,DODGE,SILVER,AUTO,2,Covers,50000,AMERICAN,MEDIUM,CHRYSLER,7516,8182,11093,11748,7720,8582,11444,12252,0.934051583,?,?,OK,7300,0,693,Yes,0
24000,1274054400,17/05/2010 10:00,OTHER,2009,DODGE,WHITE,AUTO,2,Covers,46575,AMERICAN,MEDIUM,CHRYSLER,9899,10554,13972,14708,9688,10253,13091,13897,0.942001871,?,?,OK,9100,0,834,Yes,0
24001,1274054400,17/05/2010 10:00,OTHER,2008,DODGE,WHITE,AUTO,2,Covers,49799,AMERICAN,MEDIUM,CHRYSLER,7516,8182,11093,11748,7731,8668,11453,12309,0.930457389,?,?,OK,7300,0,693,Yes,0
24002,1274054400,17/05/2010 10:00,OTHER,2008,DODGE,ORANGE,AUTO,2,Covers,50361,AMERICAN,MEDIUM,CHRYSLER,7516,8182,11093,11748,7907,8791,11515,12347,0.93261521,?,?,OK,7100,0,754,Yes,0
24003,1274054400,17/05/2010 10:00,OTHER,2008,DODGE,BLACK,AUTO,?,?,49033,AMERICAN,MEDIUM,CHRYSLER,7516,8182,11093,11748,7860,8721,11874,12643,0.939175829,?,?,OK,7300,0,693,Yes,1
24004,1274054400,17/05/2010 10:00,OTHER,2009,DODGE,BEIGE,AUTO,2,Covers,40938,AMERICAN,MEDIUM,CHRYSLER,9899,10554,13972,14708,9795,10456,13435,14094,0.953242515,?,?,OK,9400,0,834,Yes,0
24005,1274054400,17/05/2010 10:00,OTHER,2009,CHRYSLER,SILVER,AUTO,2,Covers,45560,AMERICAN,MEDIUM,CHRYSLER,9156,9740,13926,14412,8777,9280,12514,13037,0.959883409,?,?,OK,9200,0,834,Yes,0
24006,1274054400,17/05/2010 10:00,OTHER,2008,DODGE,RED,AUTO,?,?,46826,AMERICAN,MEDIUM,CHRYSLER,7516,8182,11093,11748,7860,8721,11874,12643,0.939175829,?,?,OK,7300,0,693,Yes,1
24007,1274054400,17/05/2010 10:00,OTHER,2009,CHRYSLER,NOT AVAIL,AUTO,2,Covers,43405,AMERICAN,MEDIUM,CHRYSLER,9140,9725,13912,14400,9055,9414,12749,13151,0.969431982,?,?,OK,9200,0,834,Yes,0
24008,1274054400,17/05/2010 10:00,OTHER,2009,DODGE,SILVER,AUTO,1,Alloy,44248,AMERICAN,MEDIUM,CHRYSLER,9899,10554,13972,14708,9648,10198,13778,14353,0.959938689,?,?,OK,9400,0,834,Yes,0
24009,1274054400,17/05/2010 10:00,OTHER,2008,DODGE,BLACK,AUTO,2,Covers,47719,AMERICAN,MEDIUM,CHRYSLER,7516,8182,11093,11748,7579,8423,11382,12156,0.936327739,?,?,OK,7300,0,693,Yes,0
24010,1274054400,17/05/2010 10:00,OTHER,2008,KIA,BEIGE,AUTO,?,?,48350,OTHER ASIAN,MEDIUM,OTHER,7236,7847,10530,11220,7274,7809,10664,11074,0.962976341,?,?,OK,6500,0,482,Yes,1
24011,1274054400,17/05/2010 10:00,OTHER,2008,DODGE,BLACK,AUTO,2,Covers,48808,AMERICAN,MEDIUM,CHRYSLER,7516,8182,11093,11748,7579,8423,11382,12156,0.936327739,?,?,OK,7300,0,693,Yes,0
24012,1274054400,17/05/2010 10:00,OTHER,2008,CHRYSLER,BLACK,AUTO,2,Covers,43921,AMERICAN,MEDIUM,CHRYSLER,6785,7468,10480,11088,7022,7804,10444,11272,0.926543648,?,?,OK,6900,0,975,Yes,0
24013,1274054400,17/05/2010 10:00,OTHER,2008,DODGE,RED,AUTO,2,Covers,46745,AMERICAN,MEDIUM,CHRYSLER,7516,8182,11093,11748,7731,8668,11453,12309,0.930457389,?,?,OK,7300,0,693,Yes,0
24014,1274054400,17/05/2010 10:00,OTHER,2008,DODGE,SILVER,AUTO,2,Covers,49632,AMERICAN,MEDIUM,CHRYSLER,7516,8182,11093,11748,7579,8423,11382,12156,0.936327739,?,?,OK,7300,0,693,Yes,0
24015,1274054400,17/05/2010 10:00,OTHER,2009,DODGE,SILVER,AUTO,1,Alloy,41942,AMERICAN,MEDIUM,CHRYSLER,9899,10554,13972,14708,9455,9987,13555,14009,0.967592262,?,?,OK,9400,0,834,Yes,0
24016,1274054400,17/05/2010 10:00,OTHER,2009,DODGE,BLUE,AUTO,2,Covers,46323,AMERICAN,MEDIUM,CHRYSLER,9899,10554,13972,14708,9728,10345,13437,13950,0.963225806,?,?,OK,9100,0,834,Yes,0
24017,1274054400,17/05/2010 10:00,OTHER,2009,DODGE,BLUE,AUTO,2,Covers,46568,AMERICAN,MEDIUM,CHRYSLER,9893,10536,13965,14687,9844,10432,14019,14539,0.964234129,?,?,OK,9200,0,834,Yes,0
24018,1274054400,17/05/2010 10:00,OTHER,2008,DODGE,BLACK,AUTO,2,Covers,49145,AMERICAN,MEDIUM,CHRYSLER,7516,8182,11093,11748,7678,8543,11509,12387,0.929119238,?,?,OK,7300,0,693,Yes,0
24019,1274054400,17/05/2010 10:00,OTHER,2009,CHRYSLER,WHITE,AUTO,2,Covers,47941,AMERICAN,MEDIUM,CHRYSLER,9140,9725,13912,14400,9012,9342,13120,13498,0.971995851,?,?,OK,8800,0,834,Yes,0
24020,1274054400,17/05/2010 10:00,OTHER,2008,DODGE,BLUE,AUTO,2,Covers,48059,AMERICAN,MEDIUM,CHRYSLER,7516,8182,11093,11748,7634,8544,11123,12032,0.924451463,?,?,OK,7300,0,693,Yes,0
24021,1274054400,17/05/2010 10:00,OTHER,2008,DODGE,BLUE,AUTO,?,?,43098,AMERICAN,MEDIUM,CHRYSLER,7516,8182,11093,11748,7860,8721,11874,12643,0.939175829,?,?,OK,7400,0,693,Yes,1
24022,1274054400,17/05/2010 10:00,OTHER,2009,CHRYSLER,BLUE,AUTO,1,Alloy,43563,AMERICAN,MEDIUM,CHRYSLER,9140,9725,13912,14400,8998,9416,12828,13201,0.971744565,?,?,OK,9200,0,834,Yes,0
24023,1274054400,17/05/2010 10:00,OTHER,2008,CHRYSLER,SILVER,AUTO,2,Covers,45443,AMERICAN,MEDIUM,CHRYSLER,6785,7468,10480,11088,7083,7820,10170,10733,0.947544955,?,?,OK,6500,0,975,Yes,0
24024,1274054400,17/05/2010 10:00,OTHER,2008,DODGE,WHITE,AUTO,2,Covers,46714,AMERICAN,MEDIUM,CHRYSLER,7516,8182,11093,11748,7326,8190,11272,11684,0.964738103,?,?,OK,7300,0,693,Yes,0
24025,1274054400,17/05/2010 10:00,OTHER,2008,DODGE,BLUE,AUTO,2,Covers,49589,AMERICAN,MEDIUM,CHRYSLER,7516,8182,11093,11748,7731,8668,11453,12309,0.930457389,?,?,OK,7300,0,693,Yes,0
24026,1274054400,17/05/2010 10:00,OTHER,2008,DODGE,BLUE,AUTO,?,?,45089,AMERICAN,MEDIUM,CHRYSLER,7516,8182,11093,11748,7678,8543,11509,12387,0.929119238,?,?,OK,7300,0,693,Yes,1
24027,1274054400,17/05/2010 10:00,OTHER,2008,DODGE,BLACK,AUTO,2,Covers,48716,AMERICAN,MEDIUM,CHRYSLER,7516,8182,11093,11748,7907,8791,11515,12347,0.93261521,?,?,OK,7300,0,693,Yes,0
24028,1274054400,17/05/2010 10:00,OTHER,2008,DODGE,BLACK,AUTO,2,Covers,48358,AMERICAN,MEDIUM,CHRYSLER,7516,8182,11093,11748,7526,8371,11495,12242,0.938980559,?,?,OK,7300,0,693,Yes,0
24029,1274054400,17/05/2010 10:00,OTHER,2009,DODGE,WHITE,AUTO,2,Covers,46389,AMERICAN,MEDIUM,CHRYSLER,9893,10536,13965,14687,9647,10161,13845,14232,0.972807757,?,?,OK,9200,0,834,Yes,0
24030,1274054400,17/05/2010 10:00,OTHER,2009,CHRYSLER,BLUE,AUTO,2,Covers,44168,AMERICAN,MEDIUM,CHRYSLER,9156,9740,13926,14412,8860,9265,12810,13222,0.968839812,?,?,OK,9200,0,834,Yes,0
24031,1274054400,17/05/2010 10:00,OTHER,2008,DODGE,BEIGE,AUTO,?,?,46702,AMERICAN,MEDIUM,CHRYSLER,7516,8182,11093,11748,7678,8543,11509,12387,0.929119238,?,?,OK,7300,0,693,Yes,1
24032,1274054400,17/05/2010 10:00,OTHER,2008,DODGE,SILVER,AUTO,2,Covers,47187,AMERICAN,MEDIUM,CHRYSLER,7516,8182,11093,11748,7907,8791,11515,12347,0.93261521,?,?,OK,7300,0,693,Yes,0
24033,1274054400,17/05/2010 10:00,OTHER,2008,DODGE,ORANGE,AUTO,2,Covers,45888,AMERICAN,MEDIUM,CHRYSLER,7516,8182,11093,11748,7731,8668,11453,12309,0.930457389,?,?,OK,7300,0,693,Yes,0
24034,1274054400,17/05/2010 10:00,OTHER,2009,CHRYSLER,BEIGE,AUTO,2,Covers,41750,AMERICAN,MEDIUM,CHRYSLER,9156,9740,13926,14412,8777,9280,12514,13037,0.959883409,?,?,OK,9200,0,834,Yes,0
24035,1274054400,17/05/2010 10:00,OTHER,2009,CHRYSLER,BEIGE,AUTO,1,Alloy,40325,AMERICAN,MEDIUM,CHRYSLER,9156,9740,13926,14412,8706,9105,12836,13424,0.956197855,?,?,OK,9200,0,834,Yes,0
24036,1274054400,17/05/2010 10:00,OTHER,2008,DODGE,WHITE,AUTO,2,Covers,47123,AMERICAN,MEDIUM,CHRYSLER,7516,8182,11093,11748,7907,8791,11515,12347,0.93261521,?,?,OK,7300,0,693,Yes,0
24037,1274054400,17/05/2010 10:00,OTHER,2009,CHRYSLER,BLUE,AUTO,2,Covers,45996,AMERICAN,MEDIUM,CHRYSLER,9156,9740,13926,14412,8897,9273,12918,13210,0.977895534,?,?,OK,9000,0,834,Yes,0
24038,1274054400,17/05/2010 10:00,OTHER,2009,CHRYSLER,SILVER,AUTO,2,Covers,41286,AMERICAN,MEDIUM,CHRYSLER,9140,9725,13912,14400,8575,9022,12269,13293,0.922966975,?,?,OK,9000,0,834,Yes,0
24039,1274054400,17/05/2010 10:00,OTHER,2008,DODGE,SILVER,AUTO,2,Covers,47254,AMERICAN,MEDIUM,CHRYSLER,7516,8182,11093,11748,7579,8423,11382,12156,0.936327739,?,?,OK,7300,0,693,Yes,0
24040,1274140800,18/05/2010 10:00,OTHER,2009,CHRYSLER,BLUE,AUTO,2,Covers,40171,AMERICAN,MEDIUM,CHRYSLER,9156,9740,13926,14412,8915,9331,13085,13504,0.968972156,?,?,OK,9000,0,834,Yes,0
24041,1274140800,18/05/2010 10:00,OTHER,2009,CHRYSLER,RED,AUTO,2,Covers,44405,AMERICAN,MEDIUM,CHRYSLER,9156,9740,13926,14412,9055,9414,12749,13151,0.969431982,?,?,OK,9200,0,834,Yes,0
24042,1274140800,18/05/2010 10:00,OTHER,2009,CHRYSLER,BLUE,AUTO,2,Covers,42854,AMERICAN,MEDIUM,CHRYSLER,9156,9740,13926,14412,9055,9414,12749,13151,0.969431982,?,?,OK,9200,0,834,Yes,0
24043,1274140800,18/05/2010 10:00,OTHER,2009,CHRYSLER,SILVER,AUTO,2,Covers,40370,AMERICAN,MEDIUM,CHRYSLER,9156,9740,13926,14412,8702,9174,12033,12928,0.930770421,?,?,OK,9000,0,834,Yes,0
24044,1274140800,18/05/2010 10:00,OTHER,2009,CHRYSLER,RED,AUTO,2,Covers,44585,AMERICAN,MEDIUM,CHRYSLER,9156,9740,13926,14412,9012,9342,13120,13498,0.971995851,?,?,OK,9000,0,834,Yes,0
24045,1274140800,18/05/2010 10:00,OTHER,2008,DODGE,BLUE,AUTO,2,Covers,53535,AMERICAN,MEDIUM,CHRYSLER,7590,8277,11165,11841,7579,8423,11382,12156,0.936327739,?,?,OK,7100,0,754,Yes,0
24046,1274227200,19/05/2010 10:00,OTHER,2009,CHRYSLER,BLUE,AUTO,2,Covers,51525,AMERICAN,MEDIUM,CHRYSLER,9189,9681,13092,13645,8897,9273,12918,13210,0.977895534,?,?,OK,8900,0,920,Yes,0
24047,1274227200,19/05/2010 10:00,OTHER,2009,CHRYSLER,RED,AUTO,2,Covers,42220,AMERICAN,MEDIUM,CHRYSLER,9141,9713,13913,14390,8915,9331,13085,13504,0.968972156,?,?,OK,9000,0,834,Yes,0
24048,1274313600,20/05/2010 10:00,OTHER,2009,DODGE,SILVER,AUTO,1,Alloy,46217,AMERICAN,MEDIUM,CHRYSLER,9835,10479,13897,14762,9113,9458,13276,13573,0.978118323,?,?,OK,9100,0,834,Yes,0
24049,1274313600,20/05/2010 10:00,OTHER,2009,CHRYSLER,GOLD,AUTO,2,Covers,46157,AMERICAN,MEDIUM,CHRYSLER,9132,9670,13906,14354,8634,9055,12561,13152,0.955063869,?,?,OK,9200,0,834,Yes,0
24050,1274313600,20/05/2010 10:00,OTHER,2008,CHRYSLER,WHITE,AUTO,2,Covers,47143,AMERICAN,MEDIUM,CHRYSLER,6806,7526,10499,11139,6757,7602,10002,10753,0.930159025,?,?,OK,6400,0,975,Yes,0
24051,1274313600,20/05/2010 10:00,OTHER,2009,CHRYSLER,GOLD,AUTO,2,Covers,41029,AMERICAN,MEDIUM,CHRYSLER,9132,9670,13906,14354,9028,9405,12887,13272,0.970991561,?,?,OK,9200,0,834,Yes,0
24052,1274313600,20/05/2010 10:00,OTHER,2009,DODGE,BEIGE,AUTO,1,Alloy,44185,AMERICAN,MEDIUM,CHRYSLER,9835,10479,13897,14762,9590,10133,13400,13997,0.957348003,?,?,OK,9400,0,834,Yes,0
24053,1274313600,20/05/2010 10:00,OTHER,2009,CHRYSLER,WHITE,AUTO,2,Covers,41123,AMERICAN,MEDIUM,CHRYSLER,9132,9670,13906,14354,8777,9280,12514,13037,0.959883409,?,?,OK,9200,0,834,Yes,0
24054,1274313600,20/05/2010 10:00,OTHER,2008,JEEP,BLACK,AUTO,2,Covers,46577,AMERICAN,SMALL SUV,CHRYSLER,9988,11543,13775,15495,10052,11659,14276,15708,0.908836262,?,?,OK,9200,0,693,Yes,0
24055,1274313600,20/05/2010 10:00,OTHER,2008,DODGE,RED,AUTO,2,Covers,49575,AMERICAN,MEDIUM,CHRYSLER,7593,8274,11168,11838,7326,8190,11272,11684,0.964738103,?,?,OK,7300,0,693,Yes,0
24056,1274313600,20/05/2010 10:00,OTHER,2008,JEEP,BLUE,AUTO,1,Alloy,45580,AMERICAN,SMALL SUV,CHRYSLER,9667,10897,13445,14508,9117,10173,12672,14140,0.896181047,?,?,OK,9200,0,693,Yes,0
24057,1274313600,20/05/2010 10:00,OTHER,2009,DODGE,SILVER,AUTO,1,Alloy,42294,AMERICAN,MEDIUM,CHRYSLER,9835,10479,13897,14762,9590,10133,13400,13997,0.957348003,?,?,OK,9400,0,834,Yes,0
24058,1274313600,20/05/2010 10:00,OTHER,2009,CHRYSLER,GOLD,AUTO,2,Covers,45421,AMERICAN,MEDIUM,CHRYSLER,9132,9670,13906,14354,8957,9301,13058,13378,0.976080132,?,?,OK,9000,0,834,Yes,0
24059,1274313600,20/05/2010 10:00,OTHER,2009,CHRYSLER,WHITE,AUTO,1,Alloy,46213,AMERICAN,MEDIUM,CHRYSLER,9120,9657,13589,14059,8826,9367,12524,13256,0.944779722,?,?,OK,9000,0,834,Yes,0
24060,1274313600,20/05/2010 10:00,OTHER,2009,CHRYSLER,GOLD,AUTO,2,Covers,44317,AMERICAN,MEDIUM,CHRYSLER,9132,9670,13906,14354,8634,9055,12561,13152,0.955063869,?,?,OK,9200,0,834,Yes,0
24061,1274313600,20/05/2010 10:00,OTHER,2009,CHRYSLER,BLUE,AUTO,2,Covers,44475,AMERICAN,MEDIUM,CHRYSLER,9132,9670,13906,14354,9055,9414,12749,13151,0.969431982,?,?,OK,8700,0,834,Yes,0
24062,1274313600,20/05/2010 10:00,OTHER,2009,CHRYSLER,RED,AUTO,2,Covers,43959,AMERICAN,MEDIUM,CHRYSLER,9132,9670,13906,14354,8777,9280,12514,13037,0.959883409,?,?,OK,9200,0,834,Yes,0
24063,1274313600,20/05/2010 10:00,OTHER,2008,SUZUKI,RED,AUTO,2,Covers,43726,OTHER ASIAN,MEDIUM,OTHER,6479,7175,9692,10733,6457,7226,9582,10724,0.893509884,?,?,OK,6400,0,482,Yes,0
24064,1274313600,20/05/2010 10:00,OTHER,2008,SUZUKI,RED,AUTO,2,Covers,44471,OTHER ASIAN,MEDIUM,OTHER,6479,7175,9692,10733,6457,7226,9582,10724,0.893509884,?,?,OK,6400,0,482,Yes,0
24065,1274313600,20/05/2010 10:00,OTHER,2009,CHRYSLER,RED,AUTO,2,Covers,40325,AMERICAN,MEDIUM,CHRYSLER,9132,9670,13906,14354,8998,9416,12828,13201,0.971744565,?,?,OK,9200,0,834,Yes,0
24066,1274313600,20/05/2010 10:00,OTHER,2009,CHRYSLER,GOLD,AUTO,2,Covers,40266,AMERICAN,MEDIUM,CHRYSLER,9132,9670,13906,14354,8575,9022,12269,13293,0.922966975,?,?,OK,9200,0,834,Yes,0
24067,1274313600,20/05/2010 10:00,OTHER,2008,SUZUKI,BLUE,AUTO,2,Covers,44521,OTHER ASIAN,MEDIUM,OTHER,6479,7175,9692,10733,6729,7583,9664,10891,0.887338169,?,?,OK,6400,0,482,Yes,0
24068,1274313600,20/05/2010 10:00,OTHER,2008,JEEP,SILVER,AUTO,2,Covers,51836,AMERICAN,SMALL SUV,CHRYSLER,9667,10897,13445,14508,9968,11413,13544,14792,0.91563007,?,?,OK,9000,0,754,Yes,0
24069,1274313600,20/05/2010 10:00,OTHER,2009,CHRYSLER,SILVER,AUTO,2,Covers,44381,AMERICAN,MEDIUM,CHRYSLER,9132,9670,13906,14354,8741,9246,12622,13352,0.945326543,?,?,OK,9200,0,834,Yes,0
24070,1274313600,20/05/2010 10:00,OTHER,2008,JEEP,BLACK,AUTO,2,Covers,43646,AMERICAN,SMALL SUV,CHRYSLER,9988,11543,13775,15495,9680,11638,14094,16084,0.876274559,?,?,OK,9400,0,693,Yes,0
24071,1274400000,21/05/2010 10:00,OTHER,2009,CHRYSLER,SILVER,AUTO,2,Covers,50961,AMERICAN,MEDIUM,CHRYSLER,9189,9681,13092,13645,9012,9342,13120,13498,0.971995851,?,?,OK,9000,0,920,Yes,0
24072,1274659200,24/05/2010 10:00,OTHER,2009,CHRYSLER,BLUE,AUTO,2,Covers,43429,AMERICAN,MEDIUM,CHRYSLER,9120,9657,13589,14059,8619,9079,12261,13289,0.922642787,?,?,OK,9200,0,834,Yes,0
24073,1274659200,24/05/2010 10:00,OTHER,2009,DODGE,SILVER,AUTO,2,Covers,46737,AMERICAN,MEDIUM,CHRYSLER,9835,10479,13897,14762,9455,9987,13555,14009,0.967592262,?,?,OK,9100,0,834,Yes,0
24074,1274659200,24/05/2010 10:00,OTHER,2009,CHRYSLER,BLUE,AUTO,2,Covers,40744,AMERICAN,MEDIUM,CHRYSLER,9120,9657,13589,14059,8897,9273,12918,13210,0.977895534,?,?,OK,9200,0,834,Yes,0
24075,1274659200,24/05/2010 10:00,OTHER,2009,DODGE,GOLD,AUTO,2,Covers,42768,AMERICAN,MEDIUM,CHRYSLER,9835,10479,13897,14762,9647,10161,13845,14232,0.972807757,?,?,OK,9400,0,834,Yes,0
24076,1274659200,24/05/2010 10:00,OTHER,2009,DODGE,RED,AUTO,2,Covers,43145,AMERICAN,MEDIUM,CHRYSLER,9835,10479,13897,14762,9772,10316,14139,14552,0.971619021,?,?,OK,9400,0,834,Yes,0
24077,1274659200,24/05/2010 10:00,OTHER,2009,CHRYSLER,BLUE,AUTO,2,Covers,42015,AMERICAN,MEDIUM,CHRYSLER,9120,9657,13589,14059,8619,9079,12261,13289,0.922642787,?,?,OK,9200,0,834,Yes,0
24078,1274659200,24/05/2010 10:00,OTHER,2009,CHRYSLER,BLUE,AUTO,2,Covers,40557,AMERICAN,MEDIUM,CHRYSLER,9120,9657,13589,14059,8878,9376,12289,12917,0.9513819,?,?,OK,9200,0,834,Yes,0
24079,1274659200,24/05/2010 10:00,OTHER,2009,CHRYSLER,RED,AUTO,2,Covers,40700,AMERICAN,MEDIUM,CHRYSLER,9120,9657,13589,14059,8860,9265,12810,13222,0.968839812,?,?,OK,9200,0,834,Yes,0
